week,material_id,supplier_id,supplier_desc,moq,inventory_ini,reqs
10,M51387322,S369645,Ardagh BNL,400000,166881,0
11,M51387322,S369645,Ardagh BNL,400000,166881,0
12,M51387322,S369645,Ardagh BNL,400000,166881,0
13,M51387322,S369645,Ardagh BNL,400000,166881,0
14,M51387322,S369645,Ardagh BNL,400000,166881,0
15,M51387322,S369645,Ardagh BNL,400000,166881,0
16,M51387322,S369645,Ardagh BNL,400000,166881,0
17,M51387322,S369645,Ardagh BNL,400000,166881,0
18,M51387322,S369645,Ardagh BNL,400000,166881,0
19,M51387322,S369645,Ardagh BNL,400000,166881,0
20,M51387322,S369645,Ardagh BNL,400000,166881,0
21,M51387322,S369645,Ardagh BNL,400000,166881,0
22,M51387322,S369645,Ardagh BNL,400000,166881,0
23,M51387322,S369645,Ardagh BNL,400000,166881,0
24,M51387322,S369645,Ardagh BNL,400000,166881,0
25,M51387322,S369645,Ardagh BNL,400000,166881,0
26,M51387322,S369645,Ardagh BNL,400000,166881,0
27,M51387322,S369645,Ardagh BNL,400000,166881,0
28,M51387322,S369645,Ardagh BNL,400000,166881,0
29,M51387322,S369645,Ardagh BNL,400000,166881,0
30,M51387322,S369645,Ardagh BNL,400000,166881,0
31,M51387322,S369645,Ardagh BNL,400000,166881,0
32,M51387322,S369645,Ardagh BNL,400000,166881,0
33,M51387322,S369645,Ardagh BNL,400000,166881,0
34,M51387322,S369645,Ardagh BNL,400000,166881,0
35,M51387322,S369645,Ardagh BNL,400000,166881,0
36,M51387322,S369645,Ardagh BNL,400000,166881,0
37,M51387322,S369645,Ardagh BNL,400000,166881,0
8,M51389152,S3010406,Benepack,500000,805230,0
9,M51389152,S3010406,Benepack,500000,805230,0
10,M51389152,S3010406,Benepack,500000,805230,0
11,M51389152,S3010406,Benepack,500000,805230,0
12,M51389152,S3010406,Benepack,500000,805230,500000
13,M51389152,S3010406,Benepack,500000,805230,0
14,M51389152,S3010406,Benepack,500000,805230,0
15,M51389152,S3010406,Benepack,500000,805230,0
16,M51389152,S3010406,Benepack,500000,805230,0
17,M51389152,S3010406,Benepack,500000,805230,0
18,M51389152,S3010406,Benepack,500000,805230,0
19,M51389152,S3010406,Benepack,500000,805230,0
20,M51389152,S3010406,Benepack,500000,805230,1000000
21,M51389152,S3010406,Benepack,500000,805230,0
22,M51389152,S3010406,Benepack,500000,805230,0
23,M51389152,S3010406,Benepack,500000,805230,0
24,M51389152,S3010406,Benepack,500000,805230,0
25,M51389152,S3010406,Benepack,500000,805230,0
26,M51389152,S3010406,Benepack,500000,805230,0
27,M51389152,S3010406,Benepack,500000,805230,0
28,M51389152,S3010406,Benepack,500000,805230,0
29,M51389152,S3010406,Benepack,500000,805230,0
30,M51389152,S3010406,Benepack,500000,805230,0
31,M51389152,S3010406,Benepack,500000,805230,0
32,M51389152,S3010406,Benepack,500000,805230,1000000
33,M51389152,S3010406,Benepack,500000,805230,0
34,M51389152,S3010406,Benepack,500000,805230,0
35,M51389152,S3010406,Benepack,500000,805230,0
36,M51389152,S3010406,Benepack,500000,805230,0
37,M51389152,S3010406,Benepack,500000,805230,0
8,M51389164,S3010406,Benepack,500000,516203,0
9,M51389164,S3010406,Benepack,500000,516203,0
10,M51389164,S3010406,Benepack,500000,516203,1250000
11,M51389164,S3010406,Benepack,500000,516203,0
12,M51389164,S3010406,Benepack,500000,516203,0
13,M51389164,S3010406,Benepack,500000,516203,0
14,M51389164,S3010406,Benepack,500000,516203,0
15,M51389164,S3010406,Benepack,500000,516203,0
16,M51389164,S3010406,Benepack,500000,516203,0
17,M51389164,S3010406,Benepack,500000,516203,0
18,M51389164,S3010406,Benepack,500000,516203,0
19,M51389164,S3010406,Benepack,500000,516203,1250000
20,M51389164,S3010406,Benepack,500000,516203,0
21,M51389164,S3010406,Benepack,500000,516203,0
22,M51389164,S3010406,Benepack,500000,516203,0
23,M51389164,S3010406,Benepack,500000,516203,0
24,M51389164,S3010406,Benepack,500000,516203,0
25,M51389164,S3010406,Benepack,500000,516203,0
26,M51389164,S3010406,Benepack,500000,516203,0
27,M51389164,S3010406,Benepack,500000,516203,0
28,M51389164,S3010406,Benepack,500000,516203,0
29,M51389164,S3010406,Benepack,500000,516203,1750000
30,M51389164,S3010406,Benepack,500000,516203,0
31,M51389164,S3010406,Benepack,500000,516203,0
32,M51389164,S3010406,Benepack,500000,516203,0
33,M51389164,S3010406,Benepack,500000,516203,0
34,M51389164,S3010406,Benepack,500000,516203,0
35,M51389164,S3010406,Benepack,500000,516203,0
36,M51389164,S3010406,Benepack,500000,516203,0
37,M51389164,S3010406,Benepack,500000,516203,0
8,M51389161,S3010406,Benepack,500000,0,0
9,M51389161,S3010406,Benepack,500000,0,0
10,M51389161,S3010406,Benepack,500000,0,0
11,M51389161,S3010406,Benepack,500000,0,0
12,M51389161,S3010406,Benepack,500000,0,0
13,M51389161,S3010406,Benepack,500000,0,0
14,M51389161,S3010406,Benepack,500000,0,0
15,M51389161,S3010406,Benepack,500000,0,0
16,M51389161,S3010406,Benepack,500000,0,0
17,M51389161,S3010406,Benepack,500000,0,0
18,M51389161,S3010406,Benepack,500000,0,0
19,M51389161,S3010406,Benepack,500000,0,0
20,M51389161,S3010406,Benepack,500000,0,0
21,M51389161,S3010406,Benepack,500000,0,0
22,M51389161,S3010406,Benepack,500000,0,0
23,M51389161,S3010406,Benepack,500000,0,0
24,M51389161,S3010406,Benepack,500000,0,0
25,M51389161,S3010406,Benepack,500000,0,0
26,M51389161,S3010406,Benepack,500000,0,0
27,M51389161,S3010406,Benepack,500000,0,0
28,M51389161,S3010406,Benepack,500000,0,0
29,M51389161,S3010406,Benepack,500000,0,0
30,M51389161,S3010406,Benepack,500000,0,0
31,M51389161,S3010406,Benepack,500000,0,0
32,M51389161,S3010406,Benepack,500000,0,0
33,M51389161,S3010406,Benepack,500000,0,0
34,M51389161,S3010406,Benepack,500000,0,0
35,M51389161,S3010406,Benepack,500000,0,0
36,M51389161,S3010406,Benepack,500000,0,0
37,M51389161,S3010406,Benepack,500000,0,0
8,M51395593,S369645,Ardagh BNL,400000,606668.8,0
9,M51395593,S369645,Ardagh BNL,400000,606668.8,0
10,M51395593,S369645,Ardagh BNL,400000,606668.8,0
11,M51395593,S369645,Ardagh BNL,400000,606668.8,0
12,M51395593,S369645,Ardagh BNL,400000,606668.8,0
13,M51395593,S369645,Ardagh BNL,400000,606668.8,0
14,M51395593,S369645,Ardagh BNL,400000,606668.8,0
15,M51395593,S369645,Ardagh BNL,400000,606668.8,0
16,M51395593,S369645,Ardagh BNL,400000,606668.8,0
17,M51395593,S369645,Ardagh BNL,400000,606668.8,0
18,M51395593,S369645,Ardagh BNL,400000,606668.8,0
19,M51395593,S369645,Ardagh BNL,400000,606668.8,0
20,M51395593,S369645,Ardagh BNL,400000,606668.8,0
21,M51395593,S369645,Ardagh BNL,400000,606668.8,0
22,M51395593,S369645,Ardagh BNL,400000,606668.8,0
23,M51395593,S369645,Ardagh BNL,400000,606668.8,0
24,M51395593,S369645,Ardagh BNL,400000,606668.8,0
25,M51395593,S369645,Ardagh BNL,400000,606668.8,0
26,M51395593,S369645,Ardagh BNL,400000,606668.8,0
27,M51395593,S369645,Ardagh BNL,400000,606668.8,0
28,M51395593,S369645,Ardagh BNL,400000,606668.8,0
29,M51395593,S369645,Ardagh BNL,400000,606668.8,0
30,M51395593,S369645,Ardagh BNL,400000,606668.8,0
31,M51395593,S369645,Ardagh BNL,400000,606668.8,0
32,M51395593,S369645,Ardagh BNL,400000,606668.8,0
33,M51395593,S369645,Ardagh BNL,400000,606668.8,0
34,M51395593,S369645,Ardagh BNL,400000,606668.8,0
35,M51395593,S369645,Ardagh BNL,400000,606668.8,0
36,M51395593,S369645,Ardagh BNL,400000,606668.8,0
37,M51395593,S369645,Ardagh BNL,400000,606668.8,0
8,M51395592,S369645,Ardagh BNL,400000,390477,0
9,M51395592,S369645,Ardagh BNL,400000,390477,0
10,M51395592,S369645,Ardagh BNL,400000,390477,0
11,M51395592,S369645,Ardagh BNL,400000,390477,0
12,M51395592,S369645,Ardagh BNL,400000,390477,0
13,M51395592,S369645,Ardagh BNL,400000,390477,0
14,M51395592,S369645,Ardagh BNL,400000,390477,0
15,M51395592,S369645,Ardagh BNL,400000,390477,0
16,M51395592,S369645,Ardagh BNL,400000,390477,0
17,M51395592,S369645,Ardagh BNL,400000,390477,0
18,M51395592,S369645,Ardagh BNL,400000,390477,0
19,M51395592,S369645,Ardagh BNL,400000,390477,0
20,M51395592,S369645,Ardagh BNL,400000,390477,0
21,M51395592,S369645,Ardagh BNL,400000,390477,0
22,M51395592,S369645,Ardagh BNL,400000,390477,0
23,M51395592,S369645,Ardagh BNL,400000,390477,0
24,M51395592,S369645,Ardagh BNL,400000,390477,0
25,M51395592,S369645,Ardagh BNL,400000,390477,0
26,M51395592,S369645,Ardagh BNL,400000,390477,0
27,M51395592,S369645,Ardagh BNL,400000,390477,0
28,M51395592,S369645,Ardagh BNL,400000,390477,0
29,M51395592,S369645,Ardagh BNL,400000,390477,0
30,M51395592,S369645,Ardagh BNL,400000,390477,0
31,M51395592,S369645,Ardagh BNL,400000,390477,0
32,M51395592,S369645,Ardagh BNL,400000,390477,0
33,M51395592,S369645,Ardagh BNL,400000,390477,0
34,M51395592,S369645,Ardagh BNL,400000,390477,0
35,M51395592,S369645,Ardagh BNL,400000,390477,0
36,M51395592,S369645,Ardagh BNL,400000,390477,0
37,M51395592,S369645,Ardagh BNL,400000,390477,0
8,M51395599,S369645,Ardagh BNL,400000,531080,0
9,M51395599,S369645,Ardagh BNL,400000,531080,0
10,M51395599,S369645,Ardagh BNL,400000,531080,0
11,M51395599,S369645,Ardagh BNL,400000,531080,0
12,M51395599,S369645,Ardagh BNL,400000,531080,0
13,M51395599,S369645,Ardagh BNL,400000,531080,0
14,M51395599,S369645,Ardagh BNL,400000,531080,0
15,M51395599,S369645,Ardagh BNL,400000,531080,0
16,M51395599,S369645,Ardagh BNL,400000,531080,0
17,M51395599,S369645,Ardagh BNL,400000,531080,0
18,M51395599,S369645,Ardagh BNL,400000,531080,0
19,M51395599,S369645,Ardagh BNL,400000,531080,0
20,M51395599,S369645,Ardagh BNL,400000,531080,0
21,M51395599,S369645,Ardagh BNL,400000,531080,0
22,M51395599,S369645,Ardagh BNL,400000,531080,0
23,M51395599,S369645,Ardagh BNL,400000,531080,0
24,M51395599,S369645,Ardagh BNL,400000,531080,0
25,M51395599,S369645,Ardagh BNL,400000,531080,0
26,M51395599,S369645,Ardagh BNL,400000,531080,0
27,M51395599,S369645,Ardagh BNL,400000,531080,0
28,M51395599,S369645,Ardagh BNL,400000,531080,0
29,M51395599,S369645,Ardagh BNL,400000,531080,0
30,M51395599,S369645,Ardagh BNL,400000,531080,0
31,M51395599,S369645,Ardagh BNL,400000,531080,0
32,M51395599,S369645,Ardagh BNL,400000,531080,0
33,M51395599,S369645,Ardagh BNL,400000,531080,0
34,M51395599,S369645,Ardagh BNL,400000,531080,0
35,M51395599,S369645,Ardagh BNL,400000,531080,0
36,M51395599,S369645,Ardagh BNL,400000,531080,0
37,M51395599,S369645,Ardagh BNL,400000,531080,0
8,M51395601,S330660,CanPack BNL_DE,400000,0,0
9,M51395601,S330660,CanPack BNL_DE,400000,0,0
10,M51395601,S330660,CanPack BNL_DE,400000,0,0
11,M51395601,S330660,CanPack BNL_DE,400000,0,0
12,M51395601,S330660,CanPack BNL_DE,400000,0,0
13,M51395601,S330660,CanPack BNL_DE,400000,0,0
14,M51395601,S330660,CanPack BNL_DE,400000,0,0
15,M51395601,S330660,CanPack BNL_DE,400000,0,0
16,M51395601,S330660,CanPack BNL_DE,400000,0,0
17,M51395601,S330660,CanPack BNL_DE,400000,0,0
18,M51395601,S330660,CanPack BNL_DE,400000,0,0
19,M51395601,S330660,CanPack BNL_DE,400000,0,0
20,M51395601,S330660,CanPack BNL_DE,400000,0,0
21,M51395601,S330660,CanPack BNL_DE,400000,0,0
22,M51395601,S330660,CanPack BNL_DE,400000,0,0
23,M51395601,S330660,CanPack BNL_DE,400000,0,0
24,M51395601,S330660,CanPack BNL_DE,400000,0,0
25,M51395601,S330660,CanPack BNL_DE,400000,0,0
26,M51395601,S330660,CanPack BNL_DE,400000,0,0
27,M51395601,S330660,CanPack BNL_DE,400000,0,0
28,M51395601,S330660,CanPack BNL_DE,400000,0,0
29,M51395601,S330660,CanPack BNL_DE,400000,0,0
30,M51395601,S330660,CanPack BNL_DE,400000,0,0
31,M51395601,S330660,CanPack BNL_DE,400000,0,0
32,M51395601,S330660,CanPack BNL_DE,400000,0,0
33,M51395601,S330660,CanPack BNL_DE,400000,0,0
34,M51395601,S330660,CanPack BNL_DE,400000,0,0
35,M51395601,S330660,CanPack BNL_DE,400000,0,0
36,M51395601,S330660,CanPack BNL_DE,400000,0,0
37,M51395601,S330660,CanPack BNL_DE,400000,0,0
8,M51392239,S3010406,Benepack,500000,372600,0
9,M51392239,S3010406,Benepack,500000,372600,0
10,M51392239,S3010406,Benepack,500000,372600,0
11,M51392239,S3010406,Benepack,500000,372600,0
12,M51392239,S3010406,Benepack,500000,372600,0
13,M51392239,S3010406,Benepack,500000,372600,0
14,M51392239,S3010406,Benepack,500000,372600,0
15,M51392239,S3010406,Benepack,500000,372600,0
16,M51392239,S3010406,Benepack,500000,372600,0
17,M51392239,S3010406,Benepack,500000,372600,0
18,M51392239,S3010406,Benepack,500000,372600,0
19,M51392239,S3010406,Benepack,500000,372600,0
20,M51392239,S3010406,Benepack,500000,372600,0
21,M51392239,S3010406,Benepack,500000,372600,0
22,M51392239,S3010406,Benepack,500000,372600,0
23,M51392239,S3010406,Benepack,500000,372600,0
24,M51392239,S3010406,Benepack,500000,372600,0
25,M51392239,S3010406,Benepack,500000,372600,0
26,M51392239,S3010406,Benepack,500000,372600,0
27,M51392239,S3010406,Benepack,500000,372600,0
28,M51392239,S3010406,Benepack,500000,372600,0
29,M51392239,S3010406,Benepack,500000,372600,0
30,M51392239,S3010406,Benepack,500000,372600,0
31,M51392239,S3010406,Benepack,500000,372600,0
32,M51392239,S3010406,Benepack,500000,372600,0
33,M51392239,S3010406,Benepack,500000,372600,0
34,M51392239,S3010406,Benepack,500000,372600,0
35,M51392239,S3010406,Benepack,500000,372600,0
36,M51392239,S3010406,Benepack,500000,372600,0
37,M51392239,S3010406,Benepack,500000,372600,0
8,M51354353,S337463,ASPLA,126000,50000,0
9,M51354353,S337463,ASPLA,126000,50000,0
10,M51354353,S337463,ASPLA,126000,50000,0
11,M51354353,S337463,ASPLA,126000,50000,0
12,M51354353,S337463,ASPLA,126000,50000,0
13,M51354353,S337463,ASPLA,126000,50000,0
14,M51354353,S337463,ASPLA,126000,50000,0
15,M51354353,S337463,ASPLA,126000,50000,0
16,M51354353,S337463,ASPLA,126000,50000,0
17,M51354353,S337463,ASPLA,126000,50000,0
18,M51354353,S337463,ASPLA,126000,50000,0
19,M51354353,S337463,ASPLA,126000,50000,0
20,M51354353,S337463,ASPLA,126000,50000,0
21,M51354353,S337463,ASPLA,126000,50000,0
22,M51354353,S337463,ASPLA,126000,50000,0
23,M51354353,S337463,ASPLA,126000,50000,0
24,M51354353,S337463,ASPLA,126000,50000,0
25,M51354353,S337463,ASPLA,126000,50000,0
26,M51354353,S337463,ASPLA,126000,50000,0
27,M51354353,S337463,ASPLA,126000,50000,0
28,M51354353,S337463,ASPLA,126000,50000,0
29,M51354353,S337463,ASPLA,126000,50000,0
30,M51354353,S337463,ASPLA,126000,50000,0
31,M51354353,S337463,ASPLA,126000,50000,0
32,M51354353,S337463,ASPLA,126000,50000,0
33,M51354353,S337463,ASPLA,126000,50000,0
34,M51354353,S337463,ASPLA,126000,50000,0
35,M51354353,S337463,ASPLA,126000,50000,0
36,M51354353,S337463,ASPLA,126000,50000,0
37,M51354353,S337463,ASPLA,126000,50000,0
8,M51395958,S3010406,Benepack,500000,1339865,0
9,M51395958,S3010406,Benepack,500000,1339865,0
10,M51395958,S3010406,Benepack,500000,1339865,0
11,M51395958,S3010406,Benepack,500000,1339865,0
12,M51395958,S3010406,Benepack,500000,1339865,0
13,M51395958,S3010406,Benepack,500000,1339865,0
14,M51395958,S3010406,Benepack,500000,1339865,0
15,M51395958,S3010406,Benepack,500000,1339865,0
16,M51395958,S3010406,Benepack,500000,1339865,0
17,M51395958,S3010406,Benepack,500000,1339865,0
18,M51395958,S3010406,Benepack,500000,1339865,0
19,M51395958,S3010406,Benepack,500000,1339865,0
20,M51395958,S3010406,Benepack,500000,1339865,0
21,M51395958,S3010406,Benepack,500000,1339865,0
22,M51395958,S3010406,Benepack,500000,1339865,1250000
23,M51395958,S3010406,Benepack,500000,1339865,0
24,M51395958,S3010406,Benepack,500000,1339865,0
25,M51395958,S3010406,Benepack,500000,1339865,0
26,M51395958,S3010406,Benepack,500000,1339865,0
27,M51395958,S3010406,Benepack,500000,1339865,0
28,M51395958,S3010406,Benepack,500000,1339865,0
29,M51395958,S3010406,Benepack,500000,1339865,0
30,M51395958,S3010406,Benepack,500000,1339865,0
31,M51395958,S3010406,Benepack,500000,1339865,0
32,M51395958,S3010406,Benepack,500000,1339865,0
33,M51395958,S3010406,Benepack,500000,1339865,1250000
34,M51395958,S3010406,Benepack,500000,1339865,0
35,M51395958,S3010406,Benepack,500000,1339865,0
36,M51395958,S3010406,Benepack,500000,1339865,0
37,M51395958,S3010406,Benepack,500000,1339865,0
8,M51104291,S3010406,Benepack,500000,15032066.4,0
9,M51104291,S3010406,Benepack,500000,15032066.4,0
10,M51104291,S3010406,Benepack,500000,15032066.4,0
11,M51104291,S3010406,Benepack,500000,15032066.4,0
12,M51104291,S3010406,Benepack,500000,15032066.4,0
13,M51104291,S3010406,Benepack,500000,15032066.4,0
14,M51104291,S3010406,Benepack,500000,15032066.4,0
15,M51104291,S3010406,Benepack,500000,15032066.4,0
16,M51104291,S3010406,Benepack,500000,15032066.4,0
17,M51104291,S3010406,Benepack,500000,15032066.4,0
18,M51104291,S3010406,Benepack,500000,15032066.4,0
19,M51104291,S3010406,Benepack,500000,15032066.4,0
20,M51104291,S3010406,Benepack,500000,15032066.4,0
21,M51104291,S3010406,Benepack,500000,15032066.4,0
22,M51104291,S3010406,Benepack,500000,15032066.4,0
23,M51104291,S3010406,Benepack,500000,15032066.4,0
24,M51104291,S3010406,Benepack,500000,15032066.4,0
25,M51104291,S3010406,Benepack,500000,15032066.4,0
26,M51104291,S3010406,Benepack,500000,15032066.4,0
27,M51104291,S3010406,Benepack,500000,15032066.4,0
28,M51104291,S3010406,Benepack,500000,15032066.4,0
29,M51104291,S3010406,Benepack,500000,15032066.4,0
30,M51104291,S3010406,Benepack,500000,15032066.4,0
31,M51104291,S3010406,Benepack,500000,15032066.4,0
32,M51104291,S3010406,Benepack,500000,15032066.4,0
33,M51104291,S3010406,Benepack,500000,15032066.4,0
34,M51104291,S3010406,Benepack,500000,15032066.4,0
35,M51104291,S3010406,Benepack,500000,15032066.4,0
36,M51104291,S3010406,Benepack,500000,15032066.4,0
37,M51104291,S3010406,Benepack,500000,15032066.4,0
8,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
9,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
10,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
11,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
12,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
13,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
14,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
15,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
16,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
17,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
18,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
19,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
20,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
21,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
22,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
23,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
24,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
25,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
26,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
27,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
28,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
29,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
30,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
31,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
32,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
33,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
34,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
35,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
36,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
37,M51395586,S369645,Ardagh BNL,400000,5478895.600000001,0
8,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
9,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
10,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
11,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
12,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
13,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
14,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
15,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
16,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
17,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
18,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
19,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
20,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
21,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
22,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
23,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
24,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
25,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
26,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
27,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
28,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
29,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
30,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
31,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
32,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
33,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
34,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
35,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
36,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
37,M51395586,S330660,CanPack BNL_DE,400000,1473830.4,0
8,M51395586,S3010406,Benepack,500000,2763432,0
9,M51395586,S3010406,Benepack,500000,2763432,0
10,M51395586,S3010406,Benepack,500000,2763432,0
11,M51395586,S3010406,Benepack,500000,2763432,0
12,M51395586,S3010406,Benepack,500000,2763432,0
13,M51395586,S3010406,Benepack,500000,2763432,0
14,M51395586,S3010406,Benepack,500000,2763432,0
15,M51395586,S3010406,Benepack,500000,2763432,0
16,M51395586,S3010406,Benepack,500000,2763432,0
17,M51395586,S3010406,Benepack,500000,2763432,0
18,M51395586,S3010406,Benepack,500000,2763432,0
19,M51395586,S3010406,Benepack,500000,2763432,0
20,M51395586,S3010406,Benepack,500000,2763432,0
21,M51395586,S3010406,Benepack,500000,2763432,0
22,M51395586,S3010406,Benepack,500000,2763432,0
23,M51395586,S3010406,Benepack,500000,2763432,0
24,M51395586,S3010406,Benepack,500000,2763432,0
25,M51395586,S3010406,Benepack,500000,2763432,0
26,M51395586,S3010406,Benepack,500000,2763432,0
27,M51395586,S3010406,Benepack,500000,2763432,0
28,M51395586,S3010406,Benepack,500000,2763432,0
29,M51395586,S3010406,Benepack,500000,2763432,0
30,M51395586,S3010406,Benepack,500000,2763432,0
31,M51395586,S3010406,Benepack,500000,2763432,0
32,M51395586,S3010406,Benepack,500000,2763432,0
33,M51395586,S3010406,Benepack,500000,2763432,0
34,M51395586,S3010406,Benepack,500000,2763432,0
35,M51395586,S3010406,Benepack,500000,2763432,0
36,M51395586,S3010406,Benepack,500000,2763432,0
37,M51395586,S3010406,Benepack,500000,2763432,0
8,M51136441,S3010406,Benepack,500000,0,0
9,M51136441,S3010406,Benepack,500000,0,0
10,M51136441,S3010406,Benepack,500000,0,0
11,M51136441,S3010406,Benepack,500000,0,0
12,M51136441,S3010406,Benepack,500000,0,0
13,M51136441,S3010406,Benepack,500000,0,0
14,M51136441,S3010406,Benepack,500000,0,0
15,M51136441,S3010406,Benepack,500000,0,0
16,M51136441,S3010406,Benepack,500000,0,0
17,M51136441,S3010406,Benepack,500000,0,0
18,M51136441,S3010406,Benepack,500000,0,0
19,M51136441,S3010406,Benepack,500000,0,0
20,M51136441,S3010406,Benepack,500000,0,0
21,M51136441,S3010406,Benepack,500000,0,0
22,M51136441,S3010406,Benepack,500000,0,0
23,M51136441,S3010406,Benepack,500000,0,0
24,M51136441,S3010406,Benepack,500000,0,0
25,M51136441,S3010406,Benepack,500000,0,0
26,M51136441,S3010406,Benepack,500000,0,0
27,M51136441,S3010406,Benepack,500000,0,0
28,M51136441,S3010406,Benepack,500000,0,0
29,M51136441,S3010406,Benepack,500000,0,0
30,M51136441,S3010406,Benepack,500000,0,0
31,M51136441,S3010406,Benepack,500000,0,0
32,M51136441,S3010406,Benepack,500000,0,0
33,M51136441,S3010406,Benepack,500000,0,0
34,M51136441,S3010406,Benepack,500000,0,0
35,M51136441,S3010406,Benepack,500000,0,0
36,M51136441,S3010406,Benepack,500000,0,0
37,M51136441,S3010406,Benepack,500000,0,0
8,M51395593,S3010406,Benepack,500000,8108211.2,0
9,M51395593,S3010406,Benepack,500000,8108211.2,0
10,M51395593,S3010406,Benepack,500000,8108211.2,0
11,M51395593,S3010406,Benepack,500000,8108211.2,0
12,M51395593,S3010406,Benepack,500000,8108211.2,0
13,M51395593,S3010406,Benepack,500000,8108211.2,0
14,M51395593,S3010406,Benepack,500000,8108211.2,0
15,M51395593,S3010406,Benepack,500000,8108211.2,0
16,M51395593,S3010406,Benepack,500000,8108211.2,0
17,M51395593,S3010406,Benepack,500000,8108211.2,0
18,M51395593,S3010406,Benepack,500000,8108211.2,0
19,M51395593,S3010406,Benepack,500000,8108211.2,0
20,M51395593,S3010406,Benepack,500000,8108211.2,0
21,M51395593,S3010406,Benepack,500000,8108211.2,0
22,M51395593,S3010406,Benepack,500000,8108211.2,0
23,M51395593,S3010406,Benepack,500000,8108211.2,0
24,M51395593,S3010406,Benepack,500000,8108211.2,0
25,M51395593,S3010406,Benepack,500000,8108211.2,0
26,M51395593,S3010406,Benepack,500000,8108211.2,0
27,M51395593,S3010406,Benepack,500000,8108211.2,0
28,M51395593,S3010406,Benepack,500000,8108211.2,0
29,M51395593,S3010406,Benepack,500000,8108211.2,0
30,M51395593,S3010406,Benepack,500000,8108211.2,0
31,M51395593,S3010406,Benepack,500000,8108211.2,0
32,M51395593,S3010406,Benepack,500000,8108211.2,0
33,M51395593,S3010406,Benepack,500000,8108211.2,0
34,M51395593,S3010406,Benepack,500000,8108211.2,0
35,M51395593,S3010406,Benepack,500000,8108211.2,0
36,M51395593,S3010406,Benepack,500000,8108211.2,0
37,M51395593,S3010406,Benepack,500000,8108211.2,0
8,M51396591,S329057,CEISA PACKAGING,28000,1484581,0
